date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:53	24824/24824	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:15:12%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_class	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycscac3.html	(from https://www.w3schools.com/cs/cs_classes.php)
09:45:54	24903/24903	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:43:00%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_class_multi_obj	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs6510.html	(from https://www.w3schools.com/cs/cs_classes.php)
09:45:55	26226/26226	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:25:43%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_classes&multi=demo_classes_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multid39c.html	(from https://www.w3schools.com/cs/cs_classes.php)
09:45:58	24898/24898	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:28:50%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_fields	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs772e.html	(from https://www.w3schools.com/cs/cs_class_members.php)
09:45:59	24958/24958	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:00:37%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_fields2	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs4dad.html	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:01	25107/25107	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2013:04:10%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_fields3	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs2207.html	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:03	77824/77824	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:01%20GMT	https://www.w3schools.com/cs/cs_methods.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_methods.fd.delayed	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:04	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_methods.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_methods.ff.delayed	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:04	25046/25046	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:32:37%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_class_methods	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs9948.html	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:05	26611/26611	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:12:26%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_fields_classes&multi=demo_fields_classes_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multib184.html	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:07	78600/78600	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:06%20GMT	https://www.w3schools.com/cs/cs_access_modifiers.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_access_modifiers.101.delayed	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:09	79725/79725	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:08%20GMT	https://www.w3schools.com/cs/cs_constructors.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_constructors.102.delayed	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:11	78575/78575	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:10%20GMT	https://www.w3schools.com/cs/cs_properties.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_properties.103.delayed	(from https://www.w3schools.com/cs/cs_class_members.php)
09:46:12	25110/25110	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:14:58%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_constructor	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs3aac.html	(from https://www.w3schools.com/cs/cs_constructors.php)
09:46:13	24975/24975	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:36:40%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_constructor_para	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsbe6b.html	(from https://www.w3schools.com/cs/cs_constructors.php)
09:46:14	25153/25153	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:31:15%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_constructor_para2	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsbd89.html	(from https://www.w3schools.com/cs/cs_constructors.php)
09:46:16	26547/26547	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:07:44%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_constructor_time&multi=demo_constructor_time_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multi2ccd.html	(from https://www.w3schools.com/cs/cs_constructors.php)
09:46:18	76624/76624	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:17%20GMT	https://www.w3schools.com/cs/cs_inheritance.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_inheritance.108.delayed	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
09:46:19	24840/24840	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:26:00%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_mod_private	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsd88a.html	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
09:46:20	26349/26349	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:56:23%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_mod_private_error&multi=demo_mod_private_error_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multi7d33.html	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
09:46:21	26234/26234	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:32:39%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_mod_public&multi=demo_mod_public_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multi2f35.html	(from https://www.w3schools.com/cs/cs_access_modifiers.php)
09:46:23	26371/26371	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:20:55%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_properties&multi=demo_properties_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multi8640.html	(from https://www.w3schools.com/cs/cs_properties.php)
09:46:30	26289/26289	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:30:39%20GMT	https://www.w3schools.com/cs/trycs_multi.php?filename=demo_properties_auto&multi=demo_properties_auto_multi	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs_multib6d8.html	(from https://www.w3schools.com/cs/cs_properties.php)
09:46:31	21494/21494	---M--	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2007:46:31%20GMT	https://www.w3schools.com/cs/showjava_classes3.asp?filename=demo_inheritance	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/showjava_classes36f74.html	(from https://www.w3schools.com/cs/cs_inheritance.php)
09:46:33	79500/79500	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:33%20GMT	https://www.w3schools.com/cs/cs_polymorphism.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_polymorphism.10f.delayed	(from https://www.w3schools.com/cs/cs_inheritance.php)
09:46:34	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_inheritance.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_inheritance.110.delayed	(from https://www.w3schools.com/cs/cs_polymorphism.php)
09:46:34	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_inheritance.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_inheritance.111.delayed	(from https://www.w3schools.com/cs/cs_polymorphism.php)
09:46:35	25523/25523	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:39:09%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_polymorphism	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsb2f9.html	(from https://www.w3schools.com/cs/cs_polymorphism.php)
09:46:36	25543/25543	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:06:44%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_polymorphism2	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs78c9.html	(from https://www.w3schools.com/cs/cs_polymorphism.php)
09:46:40	78445/78445	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:40%20GMT	https://www.w3schools.com/cs/cs_interface.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_interface.114.delayed	(from https://www.w3schools.com/cs/cs_abstract.php)
09:46:40	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_polymorphism.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_polymorphism.115.delayed	(from https://www.w3schools.com/cs/cs_abstract.php)
09:46:40	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_inheritance.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_inheritance.116.delayed	(from https://www.w3schools.com/cs/cs_abstract.php)
09:46:41	25316/25316	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:52:14%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_abstract	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsa5a7.html	(from https://www.w3schools.com/cs/cs_abstract.php)
09:46:42	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_interface.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_interface.118.delayed	(from https://www.w3schools.com/cs/cs_abstract.php)
09:46:45	77094/77094	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:46:43%20GMT	https://www.w3schools.com/cs/cs_abstract.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_abstract.119.delayed	(from https://www.w3schools.com/cs/cs_interface.php)
09:46:47	25167/25167	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:25:42%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_interface	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs64f2.html	(from https://www.w3schools.com/cs/cs_interface.php)
09:46:47	25289/25289	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2009:56:38%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_interface_multiple	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs793b.html	(from https://www.w3schools.com/cs/cs_interface.php)
09:46:48	24854/24854	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:15:16%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_enums	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycscbf8.html	(from https://www.w3schools.com/cs/cs_enums.php)
09:46:49	24866/24866	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:19:52%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_enums_class	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs12b9.html	(from https://www.w3schools.com/cs/cs_enums.php)
09:46:49	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_type_casting.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_type_casting.11e.delayed	(from https://www.w3schools.com/cs/cs_enums.php)
09:46:50	24991/24991	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:21:34%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_enums_months	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs9356.html	(from https://www.w3schools.com/cs/cs_enums.php)
09:46:51	24992/24992	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:28:16%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_enums_months_assign	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsd23e.html	(from https://www.w3schools.com/cs/cs_enums.php)
09:46:54	25138/25138	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:34:51%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_enums_switch	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs57c1.html	(from https://www.w3schools.com/cs/cs_enums.php)
09:46:57	19076/19076	---M--	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2007:46:56%20GMT	https://www.w3schools.com/cs/showjava.asp?filename=demo_files	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/showjava7b8a.html	(from https://www.w3schools.com/cs/cs_files.php)
09:46:58	24962/24962	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2013:06:20%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_try_catch_message	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsd82b.html	(from https://www.w3schools.com/cs/cs_exceptions.php)
09:47:00	24955/24955	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:56:33%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_try_catch	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycscfc7.html	(from https://www.w3schools.com/cs/cs_exceptions.php)
09:47:01	25077/25077	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:12:07%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_try_catch_finally	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs73d2.html	(from https://www.w3schools.com/cs/cs_exceptions.php)
09:47:02	25986/25986	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:42:53%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_throw	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs72b8.html	(from https://www.w3schools.com/cs/cs_exceptions.php)
09:47:03	24846/24846	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:14:11%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_howto_add_two_numbers	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs07a3.html	(from https://www.w3schools.com/cs/cs_howto_add_two_numbers.php)
09:47:06	79362/79362	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:05%20GMT	https://www.w3schools.com/cs/cs_syntax.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_syntax.128.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:09	76725/76725	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:07%20GMT	https://www.w3schools.com/cs/cs_comments.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_comments.129.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:11	83061/83061	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:10%20GMT	https://www.w3schools.com/cs/cs_variables.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_variables.12a.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:11	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_data_types.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_data_types.12b.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:11	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_type_casting.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_type_casting.12c.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:11	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_user_input.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_user_input.12d.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:13	84338/84338	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:12%20GMT	https://www.w3schools.com/cs/cs_operators.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_operators.12e.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:14	76735/76735	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:14%20GMT	https://www.w3schools.com/cs/cs_math.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_math.12f.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:16	24807/24807	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:38:20%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsab6b.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:17	24890/24890	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2010:56:39%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_length	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs9431.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:19	24926/24926	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:32:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_toupper	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs3c58.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:21	24877/24877	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:32:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_conc	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsd28c.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:22	25820/25820	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:38:25%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_concat	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsa45a.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:22	24915/24915	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:42:36%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_inter	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs090e.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:23	24803/24803	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:32:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_access	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsb85c.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:24	24813/24813	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:32:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_indexof	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs288e.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:26	25908/25908	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:38:34%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_substring	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs14c8.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:28	24878/24878	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2011:38:35%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_strings_double_quote	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycs61af.html	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:31	86467/86467	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:30%20GMT	https://www.w3schools.com/cs/cs_strings.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_strings.13a.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:31	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_booleans.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_booleans.13b.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:31	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_conditions.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_conditions.13c.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:33	78447/78447	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:32%20GMT	https://www.w3schools.com/cs/cs_switch.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_switch.13d.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:35	77049/77049	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2007:47:34%20GMT	https://www.w3schools.com/cs/cs_while_loop.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_while_loop.13e.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:35	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_arrays.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_arrays.13f.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:35	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_methods.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_methods.140.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:35	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_classes.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_classes.141.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:35	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_exceptions.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_exceptions.142.delayed	(from https://www.w3schools.com/cs/cs_examples.php)
09:47:36	24785/24785	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Nov%202021%2009:52:14%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_compiler	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/trycsfd41.html	(from https://www.w3schools.com/cs/cs_compiler.php)
09:47:36	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/default.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/default.144.delayed	(from https://www.w3schools.com/cs/cs_compiler.php)
09:47:43	11032/11032	---M-Z	200	added ('OK')	text/css	etag:%2207fa8cf46e8d71:0+gzip%22	https://www.w3schools.com/lib/codemirror_multi.css	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/lib/codemirror_multi.css	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
09:47:47	32838/32838	---M--	200	added ('OK')	application/javascript	etag:%2207fa8cf46e8d71:0%22	https://www.w3schools.com/lib/codemirror_clike.js	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/lib/codemirror_clike.js	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
09:47:48	14054/14054	---M-Z	200	added ('OK')	text/css	etag:%2207fa8cf46e8d71:0%22	https://www.w3schools.com/lib/codemirror.css	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/lib/codemirror.css	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:48	397832/397832	---M--	200	added ('OK')	application/javascript	etag:%2207fa8cf46e8d71:0%22	https://www.w3schools.com/lib/codemirror_multi.js	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/lib/codemirror_multi.js	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
09:47:50	6495/6495	---M--	200	added ('OK')	application/javascript	etag:%2207fa8cf46e8d71:0%22	https://www.w3schools.com/lib/my-learning.js	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/lib/my-learning.js	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:52	8826/8826	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2007:47:52%20GMT	https://www.w3schools.com/cs/api.exercise.set	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/api.exercise.14a.delayed	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:53	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%2282b6d9d06537d3a891a27b8998594c11%22	http://connect.facebook.net/nb_NO/sdk.js	C:/My%20Web%20Sites/CSHARP/connect.facebook.net/nb_NO/sdk.js	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:55	8826/8826	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2007:47:54%20GMT	https://www.w3schools.com/cs/exercise.asp?filename=exercise_	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/exercise.14c4ec8.delayed	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:55	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_syntax.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_syntax.14d.delayed	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:56	0/-1	---M--	301	error ('')			https://www.w3schools.com/cs/cs_comments.asp	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/cs_comments.14f.delayed	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:57	94443/94443	---M--	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2007:47:56%20GMT	https://www.w3schools.com/cs/exercise.asp?filename=exercise_comments1	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/exercise4045-2.html	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:58	94384/94384	---M--	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2007:47:57%20GMT	https://www.w3schools.com/cs/exercise.asp?filename=exercise_variables1	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/exercise4829-2.html	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
09:47:59	94390/94390	---M--	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2007:47:58%20GMT	https://www.w3schools.com/cs/exercise.asp?filename=exercise_variables2	C:/My%20Web%20Sites/CSHARP/www.w3schools.com/cs/exercisebf42.html	(from https://www.w3schools.com/cs/exercise.asp?filename=exercise_syntax1)
